path,source_group,label,width,height,mode,pixel_sha256,file_sha256,dhash,original_split
DB - Copy/validation/NoDifetto/RRT-15R_Img4_A80_S1_[8][60].png,RRT-15R,ND,227,227,L,4808b2c64f20b8636819acdfcf629ca3a3bd0302ef59e08c07b39b43d5c77d54,693ab391f32345b7826b7183c2f4049c75470cee9b52b0b0efdd25abad6bb8d5,2697737027567620554,validation
DB - Copy/validation/NoDifetto/RRT-15R_Img4_A80_S1_[8][78].png,RRT-15R,ND,227,227,L,ef6db7a35dffa72f96991d318aaa37ae6f3573d374758aec29616465ce9b67cb,ddf2194ed5eb7c174c177051496dae94472d1aaed0843a0b6d341b4ea192bf94,15679732598512655769,validation
DB - Copy/validation/NoDifetto/RRT-15R_Img4_A80_S1_[8][82].png,RRT-15R,ND,227,227,L,83273e283750108cc1c879e11c54cf299f23e241040a645ab94b84191c99f584,cd35781534d709dcc5b041bfefbd010a75fe2ebb01c6af7b59f95dc47962446b,12870066906233866419,validation
DB - Copy/validation/NoDifetto/RRT-15R_Img4_A80_S1_[8][83].png,RRT-15R,ND,227,227,L,ad708d4ce721468e6f0815e4d1d3583f414e381537296908824d0d7b746a2f6c,3a53f1aa702413bc4edb38ede1aa2b3a3dc4c9a086f397f6cc2eb78c3fcdeb9c,7288603582126428263,validation
DB - Copy/validation/NoDifetto/RRT-15R_Img4_A80_S1_[8][92].png,RRT-15R,ND,227,227,L,314f07871f5040cabbeea5033ffc99c14a5f2c40bc504942d6f830f80234320b,1cd2b9138e4726057ac52045dadead5b9f675d3c6cf2181fd4d145a68b5dd33a,10541398575261356694,validation
DB - Copy/validation/NoDifetto/RRT-15R_Img4_A80_S1_[8][97].png,RRT-15R,ND,227,227,L,f4651e51890e46d80c8d6b4fbcb47f3e267ca2fc5a08b196863097065000bfc3,4cabea43c4189eb31491dc25589cc02e72bcf87d792cc7f6824d6d364fd3f447,11338318303978151054,validation
DB - Copy/validation/NoDifetto/RRT-15R_Img4_A80_S1_[8][98].png,RRT-15R,ND,227,227,L,6b660fdd34ae550253ad449825670a5c40f02f01bac3d307516a5e80b47c2b3a,726e9dc065670e0761fe76d8d951c6f21c6bf5c301614b9f2895e3ba79a9cf62,3653142610385187608,validation
DB - Copy/validation/NoDifetto/RRT-20R_Img1_A80_S5_[13][66].png,RRT-20R,ND,227,227,L,35e139fc105d09f327acd07b170d948458dde2a3a3bf143790c0e74757666f49,f53ebd55d1602f81d2f440f382938bbf5f51befa3be67fe57e51d14589d44c2e,3767914224795331105,validation
DB - Copy/validation/NoDifetto/RRT-20R_Img1_A80_S5_[13][68].png,RRT-20R,ND,227,227,L,9aa8276854078750f2f8e7d374000bc89653519ec77ab6def6415d90e3193af5,791fc8daa61b77a6e305456b85791dab376e8e3b37cdedeacd87f5a0cf1faf21,10694176757520804236,validation
DB - Copy/validation/NoDifetto/RRT-20R_Img1_A80_S5_[13][76].png,RRT-20R,ND,227,227,L,8fa9fd2b3a3df1d1fc219d0d23c436ad11fb610a4e8d30d97d46c86474318934,bdf47897acd92e69ea08825137475c4a11b6c3e84beaa5ab71bcdd32f302e3d1,10568761770021413908,validation
DB - Copy/validation/NoDifetto/RRT-20R_Img1_A80_S5_[13][78].png,RRT-20R,ND,227,227,L,b959aa430182d51f94cdb44906a139fe623709772ed9d3f908e8d449cead082b,6b9a4b90c59de78ce559675661d8c93cfb511300af36a307309fc6b26a4c38d0,6388432368411713937,validation
DB - Copy/validation/NoDifetto/RRT-20R_Img1_A80_S5_[13][81].png,RRT-20R,ND,227,227,L,b6bed084d97fe79309bed4e04b979e96d52e4d21187e45e27f6c6f0e73cefd3f,6dfe90a1430c867931f08771f0fbcf4eaf039c79c45ded6ea564769e34994880,13930252819413603970,validation
DB - Copy/validation/NoDifetto/RRT-20R_Img1_A80_S5_[13][84].png,RRT-20R,ND,227,227,L,d1737c95b069faef04b7580c3f8e1258691dd33a670697770f52a370f21fffa6,e84c88e5463f3b9796d94abb1a5fc131ff976a23fdf01d42c5c5796a241136c6,762111315603202720,validation
DB - Copy/validation/NoDifetto/RRT-20R_Img1_A80_S5_[13][87].png,RRT-20R,ND,227,227,L,6ca70ed05a71969f0facaaf266d970d509c4c409d63cc0c678cd605e39703d3c,b16e42de9a8261cb02584bfae47055d47ed26eb41c4d27f209f55a1aa0d807e7,6492932547904873477,validation
DB - Copy/validation/NoDifetto/RRT-20R_Img1_A80_S5_[13][89].png,RRT-20R,ND,227,227,L,927a78e80d750795438223baf24b9231eb7f80eefdd46545c158439307b1f147,30ad501d29ce0fc0d4e2ed53a0b2923f9dc5af9019258b4211c1fc21288b55e4,7159910870084387382,validation
DB - Copy/validation/NoDifetto/RRT-20R_Img1_A80_S5_[13][92].png,RRT-20R,ND,227,227,L,f111da34f2cb7a8fcb812d5523adc6d044ab86ac43a481c2c014d326f49e51e9,60634eafd81988b8ba7bfefe2f167431c40ebb5ff8624dcb9317a0e9e6f4c128,13401250166968816305,validation
DB - Copy/validation/NoDifetto/RRT-23R_Img1_A80_S1_[4][25].png,RRT-23R,ND,227,227,L,f8c84b1a7572eec4bee418eb24a281dba12cb29703c54cf4eddcf8d565762fe8,566411fdbe05af1071fd9b5627b5485d0c8bc0184e0a53176969fb17cd0f4968,11294192030976128,validation
DB - Copy/validation/NoDifetto/RRT-23R_Img1_A80_S1_[4][27].png,RRT-23R,ND,227,227,L,16611cde9ab05a5a5c62e8ada262cbbae67b637d7546883a9717b65130e7f9e7,7c2081a4c3416fff620ef1f4a1755a4ecf58c4c485876e6e7ddf1dbc1a00b924,1162069510071656513,validation
DB - Copy/validation/NoDifetto/RRT-23R_Img1_A80_S1_[4][33].png,RRT-23R,ND,227,227,L,fb5fdc23cc69572341c0ed1197cbec253d8da54e3ce1565a3b3d910d2d5a0b52,5722c6b9af97252d85cd19c7813d2176729a9e3ea25034bf35fd6c26ba1d25a2,658441717971747138,validation
DB - Copy/validation/NoDifetto/RRT-24R_Img1_A80_S1_[3][2].png,RRT-24R,ND,227,227,L,4d5f4442b30370bc4f5bd23cf0c10ec584e0dfc09ccc42a9ec94e5cabae13d6b,e6612b28c3aecd8876b57100dde3232275e12c7c145116692dcc3b519a808d10,5073331373349196434,validation
DB - Copy/validation/NoDifetto/RRT-24R_Img1_A80_S1_[3][6].png,RRT-24R,ND,227,227,L,0855f1f218bd143d86bb41d5a34fe285b3fd2920ccf892eef79fa005b7fd62de,c55bb54f17eb5222a195b6bfeee9990b040e6e391396842d431f002c735b7d60,5269532905492993120,validation
DB - Copy/validation/NoDifetto/RRT-24R_Img1_A80_S1_[3][7].png,RRT-24R,ND,227,227,L,7f161f4c85890817c44df6ea1a74e106a9801f8df361650ce97bb1d8b6fa871f,9cdc330d53b32ec9ab11599940a71e8f05daeb8e6a54f244746a43e9c1afe648,10539066910497614017,validation
DB - Copy/validation/NoDifetto/RRT-24R_Img1_A80_S2_[2][20].png,RRT-24R,ND,227,227,L,ad06d2ab5e32c9a81f0429dca40732730060d4f4081074c20107a81bc189942d,b3b808866b4a85630723f7772fe03aa4fb06fc6cfe9cb0ad59365329e2f38599,2353733424798376512,validation
DB - Copy/validation/NoDifetto/RRT-24R_Img1_A80_S2_[2][21].png,RRT-24R,ND,227,227,L,a9882d3105976c38b4d3a75efe8e0db121d51f2c206c15da6fdfa699a3c5c112,f9aeebc759f503f45c897c9087affc0d207580fbdf8448f8f5f8e3bf5abb5721,4707740640893748225,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S1_[1][22].png,RRT-26R,ND,227,227,L,4e10c0a789f567fef3ebb3c51f856336cf8c84d73a4ebbe9e62ce7177ff4472b,6305663b64a22d79b42f2fd944b08a06639494160ab32a644ce2b8e376bddfcf,288283159459283634,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S1_[1][24].png,RRT-26R,ND,227,227,L,1308d80cf419052285ef08a2746e27fcb9ad780614a05928531ce4af012181cf,b4c73a4fe935a09179bf95574aa5f96b1114a868f0068b5173f5f0a36d14f0a1,1297179643609221897,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S1_[1][28].png,RRT-26R,ND,227,227,L,79b9817833296d4fd53d03dd0f5f9abe229ccb9b4fed8fdbfcb4cfea2a3f0c96,9fd014f39d431088a7f2a3a5cc5f67c348e64f7011104b7d359b126fab211ba0,1225263550859326361,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S1_[1][37].png,RRT-26R,ND,227,227,L,dae3bfd57b5d4e0e21ae1e98eee539f5cb88f11e897e4fb192b69229679f442d,e8f1d4e2d162e348b985f347dc2c84a2f4bbc9b605301acd556c4308561e89c6,10520450719910794438,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S1_[1][38].png,RRT-26R,ND,227,227,L,8f6fdb401ad360ca5d5879077c2f9d7448f992a2d8d08702029c30fd572b7287,2059574b16d36b5935aad463840dd4822911c7343f62ddf0eaea2eb33b4a0bff,2684511933149915784,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S1_[1][39].png,RRT-26R,ND,227,227,L,dd1d1ecc1e84601e8771624c3d08e31981f99e36b14df18cc9532e0a3b3464fc,3922c89d62afb7a917d7ee7d4a3061221309c287bc361c09a65709212a3ec461,4792554326224819473,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S1_[1][41].png,RRT-26R,ND,227,227,L,9aa8d73bfddf99f8821194d37353ec0815a19e23f1d70be15b98b708e7dbfe5a,cca79c4157769a43dc32949e31928e6c549a498f5add28c9314935c478e170be,5339380844384572741,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S1_[4][13].png,RRT-26R,ND,227,227,L,3c3a49b7453ec511c031fb06d10574a4eb19203602cbe5809b2388a9ac6417c9,b4099f114d834a77dbf62cd11adee724a237fd11524ec030fc0fd08a9703bd15,153403866669383680,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S1_[4][17].png,RRT-26R,ND,227,227,L,700a234d1d540f1a805663c46aa8dd050d6325130ddae2cc0e85f942ad87b55d,912c5a99a958e27b0538c2e4bb789af4ecee242f293ac5b50137106b972c377b,2388605522837832322,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S1_[4][21].png,RRT-26R,ND,227,227,L,c25d7077368eeed193ab4eb4aac8ebf89d0ca6cee52fc6e8e80c2c44fa9a0c40,e216c646fb0b20765856f094204924decfdcd71ee881acc9e218f95e7e9455c5,164704785912629797,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S1_[4][24].png,RRT-26R,ND,227,227,L,62cc3d5b1e8199a08d814be5dcd23632bc2e87e2754d87ec404c2cfe09e1801e,9b53304020410421ec753c3c8a520b49ec95a3c28ab1acd74ffca5f00f284bee,241842165411234377,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S1_[4][30].png,RRT-26R,ND,227,227,L,dbb470b7177becc64551975ffb0fc17f90523416ab9db73ed52083c26a2299d1,7aff52bf7b4436efa986b9521ae1e9faf8a929c1174b6a29b39ac95b80f023b9,11944693588346955802,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S1_[4][34].png,RRT-26R,ND,227,227,L,e3d7115cc6db603864ae53b5599497edf6513d68fabcc7b162a17baef41d0ab9,6237a4a605bc0537060fc3e39fc89c8a8e9e61994f89ef6e28ce60ea0948d002,6024221466455970348,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S1_[4][36].png,RRT-26R,ND,227,227,L,d4fe9906e845d2cec33c0b0f41a4742d7b325739986f9ebeddd2e04374a35448,1e5196bb22aa7eba61f79f62bf25ea0ff4f80f82addb992accf278a719b8f3df,9904158895059913265,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S1_[4][8].png,RRT-26R,ND,227,227,L,b3adbfe0f4dd9b86d1bbf3a2c06e6b6dcccf683704ebe7056f3bffe524e3e6d9,4a05ae984a08b531886a8a89bd8099a1feff5d9ef7a52b0ffb9d84796f35d2ad,72092812769756160,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S2_[2][37].png,RRT-26R,ND,227,227,L,4022ccc789b713aef7bf724015a34944e161694b12b0cbc2a25bbd198e68c055,f4cd503c540511061d625ef385a305a7d02b5d58d6e95afcbd92a36ed8e141bd,813210420007209776,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S2_[2][39].png,RRT-26R,ND,227,227,L,67dad2b70153de42ea266dc0f3b932c0a12ec59dab9c0f5e974d2279e31bf3b0,4eecde9adb11eb3d8fe0a57102c158ce6c86b937e367ba4c4248cfdae190680e,2892799446685722761,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S2_[3][2].png,RRT-26R,ND,227,227,L,20881ae843b0964bc68229e6723e108ca7fb0e93a55b9c3344de23d127f316b1,ec3f380225a4932104df4090b58d0d6344a0bd6670caf7ff4364de0ff2ab5463,10106222708518816801,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S2_[3][7].png,RRT-26R,ND,227,227,L,dfc42e3b4e537673bfbf46039d1098628cad23f585dd405944a86cd1ecb61b70,d68ab5f5eeb12a2502d77582293f5589c0df7525baac1b29f13c1263ef1b6ffe,13488574893345742888,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[16][72].png,RRT-26R,ND,227,227,L,9527d15068ac4140aab8d6b5ce5a612b3acd69bd8b2ea5ebf7eca98acfae0900,528eee8f7a95e39f39263822166e95e912c8568ab7a3c4044b762b44d92b389b,1587844495990098004,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[16][75].png,RRT-26R,ND,227,227,L,ffdf61a8619587fae11c77b15406a533f1e4621c38a307449da31f3a503ae1f7,ae7e96cc8e95968592ade99659427de9e5497c9aa277feaad3feaba5d2c2cd75,3911749376191809956,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[16][82].png,RRT-26R,ND,227,227,L,200a3d20e0c289b3cae663f98e9128ed75f83f964067c100a595bad1253c7d0a,4ae93c3129dc35ee01b5013f57c0c7b79575c59e6867a56bca9410c7d69fe6a5,13129121867855370261,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[16][83].png,RRT-26R,ND,227,227,L,7cd4a4e91879fc79fd05675e0f13c75318b64c944a62a37f9a1fdbf1026c8e3d,8d529d395905e272a2df75f8462178f9cb8265d3fa90c6a44c862c802b624fe8,5505939218685767976,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[16][84].png,RRT-26R,ND,227,227,L,084c54419d5635091e4fdb63f2686ac8bc4a82249d2f8bb1b5f0bff46e0153b7,320ebed0cc2ff274ab2a97231f3ba6203b958d60ff6287842efb189a02f9c0b8,11006828384764322656,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[16][85].png,RRT-26R,ND,227,227,L,4d241d75005b40967ddd869df294e23d193e357bc06111e17424622bc7160593,552d79e2eda4d0fcc21e7a7d6edde612be95b8a187a693a341dfd4d1b3203f82,3567194168983914176,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[16][90].png,RRT-26R,ND,227,227,L,4838538ee0fb112de72151b061830141cbabff6435c05d4eed4389d5c43c044e,d32211e964565b34279f0bee216fa5ef8386dee0980a0833a1d0e49c07559b59,2759629885860782245,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[16][91].png,RRT-26R,ND,227,227,L,13004b7c240925286fd80650b63e183580cc792780a903df76dc65d4d3a38682,23d1e855c010616cd4358d67c34657aec23d4b1a0a727d915b9bc98a5a9cace5,5591598840752914507,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[16][93].png,RRT-26R,ND,227,227,L,477160ed9f49d2826fb02329dc6ca1a52fb42df94482a23d6917b5515f8cf714,15091cc90128930bf7a5a98a101fc07a081ab9f34d7d92112b41a845c1bc7ccc,2622894009915410092,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[17][45].png,RRT-26R,ND,227,227,L,ef7bb2f3c29af8edf53ebef870070fa96d24bfece276a71b5b4b98263a935f01,6129a5aeeadec94fd2da3fc31cf969207868cd58db17c40d5756bbcebc6917df,3896555573168149570,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[17][47].png,RRT-26R,ND,227,227,L,d22dfd0b86db361200c4ad105737ba1306ef265e7c63c13cb9425ddbfe41f097,76f2faf20a0b11893828698c71984db95afd1e522b764658a021f1126ddc021b,15117850143384556048,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[17][48].png,RRT-26R,ND,227,227,L,f797034be8d05d6c98b1da205976a94538f2a81f57331f3af295977d0d6aec40,c403e12f831c37b524988882637a6956bc43127916508990afbde2be34ca3aea,2455104144576128418,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[17][49].png,RRT-26R,ND,227,227,L,1d142e50f039ca387413384bc4b5daab35cef3eb56052a5d3a6a1746b0455cf0,b1eb57a4539e834044127ebc91591e3afbbf1dda9d0d54f4be11f452f77e1507,14421811801737415236,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[17][51].png,RRT-26R,ND,227,227,L,ac356e493448edeffc0886edd96b5139e1c4e5c853e457dd686af4da9e5c5c9c,b5dc96ebeef40d0c05a7923f0608248a8c60f5a59151e763d7eaf7e1a22a7807,2490848080459688209,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[17][53].png,RRT-26R,ND,227,227,L,55f92ebcce312a9de2d0bf34cd28e43ea8969ec19df77fa61ef64214867a6314,a08e4e7356b908b8399d4fec2d9b24ba164d36398e49ad3fe0dc92b5e7d52347,10954466801480246349,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[17][54].png,RRT-26R,ND,227,227,L,90bb805a7f8bf3c672ad553b1e25483a5844f2074a036f4160cf8f1250862536,97be2e0f3ed1be97c1de7de5034f5c5ad10919203a4bd9db8d97703a451a64d5,3461095523704195226,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[17][71].png,RRT-26R,ND,227,227,L,40ca4fdaf34d8e28556cc13fd01c4075d8acda1674ca043a945af8987352c595,815897b213f9fc5379d0fa3c088fd5b161d63f243e223b6ba5a9025132d15830,185866436416416147,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[17][75].png,RRT-26R,ND,227,227,L,f0d751d697a871b9b44795723328116bdca5521ee1db45c26097f60974b4b98d,3fbed7d59b4d08d035a3577fbd5b0356e0e69f53ea876a7c1c05b00d5150b2b8,4707181980331648037,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[17][79].png,RRT-26R,ND,227,227,L,fec5a6d488c831e6570d959b6a4837b6194d3f0114a49dfe6ba9e1415b6032f4,24e78713987990d3d446b0d669b18652c6b9fe07a443f3d1da7eb2f5dd2e0c98,441396891162747264,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[17][81].png,RRT-26R,ND,227,227,L,99942d67119832c5df2d385f58e8b6e92b112dc38194687fbe90a5ace934a526,b8dd14dd4528c19a76cfa4e5372830b68f9ad77dc8b15e389ee5da5e3407e722,11135679000314939009,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[17][83].png,RRT-26R,ND,227,227,L,ec16d43d18acea25545d66bdff53094751ad083ba4f71871d59aa5ffe718c64c,869a81e1ee34c6a8c138ca8b67d9fb9ebddc17ab1680a3a768f6e54f3ba61b55,7786033488581437445,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[17][85].png,RRT-26R,ND,227,227,L,707b16414ea284b6b457ff3b9ce9bc2ae160ad7f7b1e1b4028e2ee236cfc9690,e38f9bc295a2d96724295c4a68dfadbb388890cf86aa9f52fcfbc0eea8b378b1,1276825775446073363,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[1][71].png,RRT-26R,ND,227,227,L,a8ab2f12faf56ef1682724aa20c3b103ce378bf3cab9eff0bc11fb153647e64a,078fef3c7a5a649fdc16499450b9735f26dca33d4ceac4431150e0f7e5b90e65,4639978757540031057,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[1][79].png,RRT-26R,ND,227,227,L,0028fcb37941a7d9d51a95484842188b35f1b9a2987900b8464d82f2fc23ad65,1d669d6ed3a2a376027793a3ab77e99b8d0506629549ba12048de14499562bc9,11935753775524532945,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[1][81].png,RRT-26R,ND,227,227,L,1de396d56d532c7829683135776fc9b277140d50024db0c2181c8ad2c14f33c1,1075a2b86ab9c7cdb2b31ac3706e7098b5ee687f4f9efea1a9aacbbf32909ce6,11075268567403612549,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[1][83].png,RRT-26R,ND,227,227,L,50db6a8e3f0f32ca7538b3fbe94882723da830b16f5cdbad1265c3c16677df89,8d37f0624949746e1b55392f9b5bff8104206de0e55721c78e253541b05d1bf8,11945818102422447141,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[3][19].png,RRT-26R,ND,227,227,L,d535c07a690febb743df08ca4253fe5205f52bd5017d86a200ba8de511b26132,abed45cbc9d794fcd060752ac78f6e5a19004ed8191ea41081fbfafe0c8c39df,11245505905007544884,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[3][23].png,RRT-26R,ND,227,227,L,0e5891f08f0e1e834cf759d9afc7b5f4b9b1d16ee5a85b13c50ac5d78f7c0c72,ca53131c2a271f88112864651469bf2935666ecb7995e7d7a9f02369562de125,4903320655040356933,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[3][26].png,RRT-26R,ND,227,227,L,46ef820301b94638c614169c92ce12441016a2c04fa630476e6b24ca6dafa1ec,3dc971680f910fe96161c00c236b4f3cf15b5ce7c3cceda164015f0100ee7ad7,3290658536922559010,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[3][35].png,RRT-26R,ND,227,227,L,521817626c9ae4968e0d2c94711c542922f02f3d15adf507e5f08f9fb2ab4efa,adc3e029b54305a9ab5c34a4f3dcede39710c693a253de70c2b1f874dc6945ab,3038280687397520131,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[3][38].png,RRT-26R,ND,227,227,L,69455a9050f7a2a35d76de3f5f085a6e7a7678d57dc512dffa1c1111cf634175,15fe4352a5557929f03d36372736914619b815c755199f0ae948f8a56f8cd4b5,914623824025266730,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[3][41].png,RRT-26R,ND,227,227,L,b8430efd8734b8cdd5e9da1d1962f6d56bc664a85c2da2e42e370c6237ba2061,135bd73bc716dce87fbab62de1b69c5f2a1f781549d81496f95db631f1f1b0af,7821428062963127988,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[3][44].png,RRT-26R,ND,227,227,L,e137ba45f3f8cd1ac51f629f9aeeaf3163dcba884958a2718f507c085cdd30a8,7136bb95a1bdc9b906f2de9089f8595e5750245e9c72864e3f64523645df52c6,5048694154532562984,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[3][45].png,RRT-26R,ND,227,227,L,b24be754998a21d55e38f0a185a05d469e668f82105617c0e864973770a5af83,e60434c95ab68edb4caea9b2c72da4a3c1092c9a1269c28d4b155e576633221c,10673851118391546192,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[3][48].png,RRT-26R,ND,227,227,L,e5f3595bb01369577ad91843203d4da695e1e672b472a5bf27e93192a64c4028,f44d3ce3190cbcc0cb14f37f6813a4e4b329ac10aacdee82bbe2f4024ec0b518,12105989830745426561,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[3][49].png,RRT-26R,ND,227,227,L,9d19bad865f06abb8374a2a809d88b0b44a352d528ef250ab376e5b80ecacd66,ab25ef062e3a2c9cdf8a63be419bad5c35275a61cf870e58bf3d014b00e58a63,5873312081102836738,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[3][50].png,RRT-26R,ND,227,227,L,7b17a99ade9eb04f0fdc7d376b45d7c80cbcdbb4675648d5511b9e410862390c,587f533ebec00b0509b9a5fe936bd2d4d453c0d20af9915c22306e7746bd8be9,9368720260419102724,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[3][51].png,RRT-26R,ND,227,227,L,62ddb319f2ccbf0ff2997fdea438a70d97a275f0a6da48df1cd6372f2d666c80,17f144d433f827553cbcd70e6a648c854f5b64a5d9571f936cac6417569d90e9,4717321034895624,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[3][53].png,RRT-26R,ND,227,227,L,4e286bb2bdc436d109aa2cf79fb808619757b1b9c1e8e0121cde388a411702f3,720d015c02f86f6e4fd5423528915157c5f27275565dfeca250edf47861064d1,9601966889409725482,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[3][58].png,RRT-26R,ND,227,227,L,0d629cf108faacd06c6998c60c436e20df68c4cea84a017e81e1f3217509be81,620b688d93ebce5b3e939999e46d9a872a2b6b1bb38da0b8eaa017f3b9906290,2608101805948970096,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[3][65].png,RRT-26R,ND,227,227,L,ad2a1b53f72785e7ef9f25250ff77308a6bf5cf94b70bce1c691e23de7b27ee3,6eb97af8dcd42cf9eb4a8f6a2d829a3127a3f03b8e205c9bdca7950cba9df258,5227714084738720300,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[3][66].png,RRT-26R,ND,227,227,L,0aef438c4da7dfb6c5791c0e2d7684baf53f19ce5e0569e998c0ebfddb6a84c2,143cf04fc05adce3210d92305d243def3a566df2388e709a485bb18e0a780957,10531707887830482960,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[3][73].png,RRT-26R,ND,227,227,L,0dba0f2252d3661b1cc48ffb954885a3b727b224242e81a725fe11d64cc0f158,56e51fe37161dabd34af56ef579d05031dfab59403b5ff792d4881390659e0b6,1252459614356981157,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[3][79].png,RRT-26R,ND,227,227,L,5de18043bda775a13f687177c314e8b479c7e046ba9fe5e48b2548d2c29369f0,3d358753f8bfde17e42bd417e570de98392e8d9fd75d810caf1bc669770d1174,15582890850986862163,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[3][81].png,RRT-26R,ND,227,227,L,4f321f46609be136a42cd8e5e3b17d787b3029f33bc24148395984c266eb3fa1,b70baa37f267792e3a9d5db9aabce56f72eb45b70f78dbf55aa8781bf897ea46,4761765527880571081,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[3][84].png,RRT-26R,ND,227,227,L,8cc707eccd2d276a706a580695023d88cd01f34e1a51f5cb96f5081e7891d842,6c7552c2a3920ac3409a13b38af6373acb7103f423f4e654a16f0a61e680147b,2632927533343608008,validation
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S3_[3][86].png,RRT-26R,ND,227,227,L,c550df77b98062398d89ecca5904b516a18c72c849d6281f6e5d934544e84e30,73c159b9052a7a9bb4e6eb35c7b2375b9dbe3e0fc9cb6fade167c3e1f4ca5f5a,10455111626172411937,validation
